Time (ms),Current (pA)
1468.8,0.03984392435761153
1468.9,0.03876770137162752
1469.0,0.03771944471980877
1469.1,0.03669847642073546
1469.2,0.03570413265255427
1469.3,0.034735763572410074
1469.4,0.033792733131391146
1469.5,0.03287441888553194
1469.6,0.03198021180338436
1469.7,0.031109516070636646
1469.8,0.030261748892228654
1469.9,0.0294363402923841
1470.0,0.02863273291295285
1470.1,0.02785038181043114
1470.2,0.027088754252003088
1470.3,0.026347329510923757
1470.4,0.025625598661542497
1470.5,0.024923064374244564
1470.6,0.024239240710569408
1470.7,0.023573652918745816
1470.8,0.02292583722986636
1470.9,0.02229534065490741
1471.0,0.021681720782785054
1471.1,0.021084545579623006
1471.2,0.020503393189394068
1471.3,0.01993785173608425
1471.4,0.019387519127515723
1471.5,0.018852002860953572
1471.6,0.01833091983060983
1471.7,0.0178238961371484
1471.8,0.01733056689928432
1471.9,0.01685057606756187
1472.0,0.016383576240387224
1472.1,0.015929228482383342
1472.2,0.015487202145127084
1472.3,0.015057174690321374
1472.4,0.014638831515448479
1472.5,0.014231865781944245
1472.6,0.013835978245927083
1472.7,0.01345087709151006
1472.8,0.013076277766719227
1472.9,0.01271190282203645
1473.0,0.01235748175158051
1473.1,0.012012750836936018
1473.2,0.011677452993635708
1473.3,0.011351337620298033
1473.4,0.011034160450418613
1473.5,0.010725683406810842
1473.6,0.01042567445868805
1473.7,0.01013390748137697
1473.8,0.009850162118649588
1473.9,0.009574223647658295
1474.0,0.009305882846456988
1474.1,0.009044935864088917
1474.2,0.008791184093220149
1474.3,0.00854443404529595
1474.4,0.008304497228195897
1474.5,0.008071190026362056
1474.6,0.007844333583373456
1474.7,0.007623753686938821
1474.8,0.007409280656278697
1474.9,0.007200749231867005
1475.0,0.006997998467501409
1475.1,0.00680087162467114
1475.2,0.006609216069190227
1475.3,0.006422883170063693
1475.4,0.006241728200553659
1475.5,0.006065610241412058
1475.6,0.005894392086246246
1475.7,0.0057279401489836014
1475.8,0.005566124373400981
1475.9,0.005408818144684796
1476.0,0.00525589820298737
1476.1,0.005107244558945175
1476.2,0.004962740411124632
1476.3,0.004822272065361121
1476.4,0.0046857288559570085
1476.5,0.004553003068704573
1476.6,0.004423989865699905
1476.7,0.004298587211914029
1476.8,0.004176695803487723
1476.9,0.004058218997716726
1477.0,0.003943062744694364
1477.1,0.00383113552057879
1477.2,0.0037223482624525028
1477.3,0.0036166143047419784
1477.4,0.0035138493171657137
1477.5,0.0034139712441792606
1477.6,0.0033169002458862573
1477.7,0.0032225586403848063
1477.8,0.0031308708475189595
1477.9,0.0030417633340054867
1478.0,0.0029551645599064863
1478.1,0.0028710049264188556
1478.2,0.0027892167249520196
1478.3,0.0027097340874657895
1478.4,0.0026324929380406236
1478.5,0.0025574309456530284
1478.6,0.0024844874781292524
1478.7,0.0024136035572508976
1478.8,0.002344721814986486
1478.9,0.0022777864508234926
1479.0,0.0022127431901757823
1479.1,0.0021495392438418363
1479.2,0.0020881232684895955
1479.3,0.002028445328144208
1479.4,0.0019704568566553675
1479.5,0.0019141106211214185
1479.6,0.0018593606862477839
1479.7,0.001806162379617756
1479.8,0.0017544722578540727
1479.9,0.001704248073650159
1480.0,0.0016554487436503157
1480.1,0.0016080343171585596
1480.2,0.0015619659456562302
1480.3,0.0015172058531088921
1480.4,0.001473717307043446
1480.5,0.0014314645903767862
1480.6,0.0013904129739777023
1480.7,0.001350528689944148
1480.8,0.0013117789055783436
1480.9,0.0012741316980425825
1481.0,0.0012375560296789732
1481.1,0.0012020217239767093
1481.2,0.001167499442170835
1481.3,0.0011339606604568024
1481.4,0.001101377647805498
1481.5,0.0010697234443637301
1481.6,0.0010389718404255168
1481.7,0.0010090973559598547
1481.8,0.000980075220680958
1481.9,0.0009518813546472856
1482.0,0.0009244923493759897
1482.1,0.0008978854494597219
1482.2,0.0008720385346730424
1482.3,0.0008469301025559679
1482.4,0.0008225392514624883
1482.5,0.0007988456640621738
1482.6,0.0007758295912832589
1482.7,0.0007534718366858862
1482.8,0.0007317537412544388
1482.9,0.0007106571685981741
1483.0,0.0006901644905496175
1483.1,0.0006702585731504343
1483.2,0.0006509227630147428
1483.3,0.0002519564402327915
1483.4,0.06552557671956537
1483.5,0.12608175363584143
1483.6,0.18217840886806527
1483.7,0.23406087368075118
1483.8,0.2819624640988442
1483.9,0.3261050311302064
1484.0,0.36669948706202465
1484.1,0.40394630881815374
1484.2,0.43803601932642017
1484.3,0.46914964780821167
1484.4,0.4974591698672527
1484.5,0.5231279282202856
1484.6,0.5463110348793746
1484.7,0.5671557555637431
1484.8,0.5858018770883626
1484.9,0.6023820584469297
1485.0,0.6170221662783393
1485.1,0.6298415953783009
1485.2,0.6409535748912523
1485.3,0.650465460792228
1485.4,0.6584790152437859
1485.5,0.6650906733894412
1485.6,0.6703917981222972
1485.7,0.6744689233456619
1485.8,0.6774039862213467
1485.9,0.6792745488810783
1486.0,0.6801540100569364
1486.1,0.6801118070679736
1486.2,0.6792136085821392
1486.3,0.6775214985552812
1486.4,0.6750941517323353
1486.5,0.6719870010797859
1486.6,0.668252397503097
1486.7,0.6639397621880141
1486.8,0.6590957318904382
1486.9,0.6537642974859217
1487.0,0.6479869360767353
1487.1,0.6418027369418794
1487.2,0.635248521603317
1487.3,0.628358958270134
1487.4,0.6211666709111823
1487.5,0.6137023431960951
1487.6,0.6059948175343125
1487.7,0.5980711894319233
1487.8,0.5899568973766961
1487.9,0.581675808452634
1488.0,0.5732502998767011
1488.1,0.5647013366420601
1488.2,0.5560485454441745
1488.3,0.5473102850584886
1488.4,0.5385037133310636
1488.5,0.5296448509365215
1488.6,0.5207486420509156
1488.7,0.5118290120806956
1488.8,0.5028989225827423
1488.9,0.4939704235045367
1489.0,0.4850547028678388
1489.1,0.47616213401382773
1489.2,0.46730232052243503
1489.3,0.4584841389136283
1489.4,0.4497157792336208
1489.5,0.4410047836244086
1489.6,0.4323580829706659
1489.7,0.4237820317138336
1489.8,0.41528244091922406
1489.9,0.4068646096781305
1490.0,0.39853335492324804
1490.1,0.3902930397322043
1490.2,0.38214760019062466
1490.3,0.37410057088294496
1490.4,0.36615510907610005
1490.5,0.35831401765827037
1490.6,0.35057976689205295
1490.7,0.3429545150387236
1490.8,0.33544012790768263
1490.9,0.32803819738270845
1491.0,0.32075005897428693
1491.1,0.3135768084450299
1491.2,0.3065193175530422
1491.3,0.29957824895603574
1491.4,0.2927540703170174
1491.5,0.28604706765050275
1491.6,0.2794573579463985
1491.7,0.2729849011069859
1491.8,0.2666295112307907
1491.9,0.2603908672755553
1492.0,0.2542685231310312
1492.1,0.24826191713087495
1492.2,0.24237038103156444
1492.3,0.23659314848494212
1492.4,0.2309293630297467
1492.5,0.2253780856262996
1492.6,0.21993830175737433
1492.7,0.21460892811719146
1492.8,0.2093888189094408
1492.9,0.2042767717742436
1493.0,0.1992715333630197
1493.1,0.19437180457932277
1493.2,0.1895762455028432
1493.3,0.1848834800129567
1493.4,0.18029210012741073
1493.5,0.17580067007099157
1493.6,0.17140773008829985
1493.7,0.16711180001408124
1493.8,0.16291138261390595
1493.9,0.1588049667073732
1494.0,0.15479103008542108
1494.1,0.15086804223276015
1494.2,0.1470344668659099
1494.3,0.14328876429680235
1494.4,0.13962939363142904
1494.5,0.13605481481254017
1494.6,0.13256349051495858
1494.7,0.12915388790164853
1494.8,0.1258244802482735
1494.9,0.12257374844359242
1495.0,0.11940018237267651
1495.1,0.1163022821895778
1495.2,0.11327855948574883
1495.3,0.11032753836019252
1495.4,0.10744775639702185
1495.5,0.10463776555581748
1495.6,0.10189613297989873
1495.7,0.09922144172736143
1495.8,0.09661229142948684
1495.9,0.09406729888088884
1496.0,0.09158509856554084
1496.1,0.08916434312260932
1496.2,0.0868037037558158
1496.3,0.08450187058985444
1496.4,0.08225755297720828
1496.5,0.08006947975852904
1496.6,0.07793639947957932
1496.7,0.07585708056757606
1496.8,0.07383031146962167
1496.9,0.07185490075576621
1497.0,0.0699296771891059
1497.1,0.06805348976519265
1497.2,0.06622520772290681
1497.3,0.06444372052882474
1497.4,0.06270793783700401
1497.5,0.06101678942599962
1497.6,0.05936922511482575
1497.7,0.05776421465948004
1497.8,0.056200747631556754
1497.9,0.05467783328038846
1498.0,0.05319450038007351
1498.1,0.05174979706266836
1498.2,0.05034279063874985
1498.3,0.048972567406482106
1498.4,0.0476382324502556
1498.5,0.0463389094299034
1498.6,0.04507374036143844
1498.7,0.04384188539019973
1498.8,0.04264252255724052
1498.9,0.04147484755974081
1499.0,0.04033807350617791
1499.1,0.0392314306669424
1499.2,0.03815416622104398
1499.3,0.03710554399950967
1499.4,0.03608484422603835
1499.5,0.03509136325543831
1499.6,0.0341244133103396
1499.7,0.033183322216639895
1499.8,0.032267433138111014
1499.9,0.031376104310564
1500.0,0.03050870877594243
1500.1,0.02966463411668715
1500.2,0.02884328219069066
1500.3,0.028044068867135927
1500.4,0.027266423763491827
1500.5,0.02650978998391663
1500.6,0.025773623859301008
1500.7,0.02505739468916323
1500.8,0.024360584485591766
1500.9,0.02368268771941378
1501.0,0.023023211068752332
1501.1,0.022381673170120353
1501.2,0.021757604372185716
1501.3,0.021150546492328556
1501.4,0.02056005257609973
1501.5,0.01998568665967792
1501.6,0.01942702353541191
1501.7,0.01888364852052455
1501.8,0.018355157229045207
1501.9,0.017841155347028962
1502.0,0.01734125841111201
1502.1,0.0168550915904452
1502.2,0.016382289472040307
1502.3,0.0159224958495567
1502.4,0.015475363515549796
1502.5,0.01504055405719677
1502.6,0.014617737655509238
1502.7,0.01420659288803798
1502.8,0.013806806535069287
1502.9,0.013418073389308767
1503.0,0.013040096069043813
1503.1,0.012672584834772524
1503.2,0.012315257409282977
1503.3,0.01196783880116383
1503.4,0.011630061131724073
1503.5,0.011301663465297035
1503.6,0.010982391642901225
1503.7,0.01067199811922838
1503.8,0.01037024180292682
1503.9,0.010076887900146535
1504.0,0.009791707761310418
1504.1,0.009514478731074864
1504.2,0.009244984001441163
1504.3,0.00898301246797816
1504.4,0.008728358589115503
1504.5,0.008480822248465603
1504.6,0.008240208620131905
1504.7,0.008006328036960112
1504.8,0.007778995861688388
1504.9,0.007558032360952168
1505.0,0.007343262582098625
1505.1,0.007134516232765563
1505.2,0.006931627563179287
1505.3,0.006734435251125689
1505.4,0.0065427822895488125
1505.5,0.0063565158767310325
1505.6,0.0061754873090089845
1505.7,0.005999551875979536
1505.8,0.005828568758150109
1505.9,0.00566240092698792
1506.0,0.0055009150473228855
1506.1,0.005343981382059176
1506.2,0.0051914736991507905
1506.3,0.005043269180796731
1506.4,0.004899248334811825
1506.5,0.004759294908129617
1506.6,0.004623295802394119
1506.7,0.004491140991597725
1506.8,0.004362723441723049
1506.9,0.004237939032346891
1507.0,0.004116686480165103
1507.1,0.003998867264397613
1507.2,0.0038843855540334113
1507.3,0.0037731481368758622
1507.4,0.003665064350349254
1507.5,0.003560046014028067
1507.6,0.003458007363851036
1507.7,0.0033588649879826528
1507.8,0.0032625377642853458
1507.9,0.003168946799366167
1508.0,0.0030780153691624327
1508.1,0.0029896688610313383
1508.2,0.002903834717309174
1508.3,0.0028204423803063973
1508.4,0.002739423238705374
1508.5,0.0026607105753282444
1508.6,0.002584239516242927
1508.7,0.002509946981175918
1508.8,0.0024377716352010823
1508.9,0.0023676538416742697
1509.0,0.0022995356163841396
1509.1,0.002233360582890188
1509.2,0.0021690739290195216
1509.3,0.002106622364494503
1509.4,0.002045954079663979
1509.5,0.0019870187053113164
1509.6,0.0019297672735130594
1509.7,0.0018741521795225741
1509.8,0.0018201271446535445
1509.9,0.0017676471801387624
1510.0,0.0017166685519401535
1510.1,0.0016671487464865048
1510.2,0.0016190464373158808
1510.3,0.0015723214526002047
1510.4,0.0015269347435299821
1510.5,0.0014828483535376438
1510.6,0.0014400253883384451
1510.7,0.0005575073281870495
1510.8,0.0680939001856574
1510.9,0.13073431495158117
1511.0,0.18874739856329212
1511.1,0.24238862619968235
1511.2,0.2919009063947138
1511.3,0.33751515970159546
1511.4,0.3794508720073971
1511.5,0.4179166235549822
1511.6,0.4531105946877634
1511.7,0.4852210492928722
1511.8,0.5144267968798509
1511.9,0.5408976341948596
1512.0,0.5647947672346318
1512.1,0.5862712144899455
1512.2,0.6054721922151701
1512.3,0.6225354824884709
1512.4,0.6375917847964426
1512.5,0.650765051847312
1512.6,0.6621728102882785
1512.7,0.67192646697511
1512.8,0.6801316014156704
1512.9,0.686888244983622
1513.0,0.6922911474740953
1513.1,0.6964300315495812
1513.2,0.6993898356016999
1513.3,0.7012509455327381
1513.4,0.7020894159399603
1513.5,0.7019771811656054
1513.6,0.7009822566561827
1513.7,0.6991689310561373
1513.8,0.6965979494431417
1513.9,0.6933266880951657
1514.0,0.6894093211630445
1514.1,0.6848969796064936
1514.2,0.6798379027363736
1514.3,0.6742775826914702
1514.4,0.668258902164108
1514.5,0.6618222656755173
1514.6,0.6550057246890412
1514.7,0.6478450968369274
1514.8,0.6403740795246414
1514.9,0.6326243581652874
1515.0,0.6246257092858476
1515.1,0.6164060987365269
1515.2,0.6079917752244817
1515.3,0.5994073593836314
1515.4,0.590675928583055
1515.5,0.5818190976676693
1515.6,0.5728570958164446
1515.7,0.5638088396953143
1515.8,0.5546920030741976
1515.9,0.5455230830701108
1516.0,0.5363174631712393
1516.1,0.5270894731900246
1516.2,0.5178524462867852
1516.3,0.5086187731991493
1516.4,0.4993999538065824
1516.5,0.4902066461535627
1516.6,0.4810487130494717
1516.7,0.4719352663580067
1516.8,0.46287470908389866
1516.9,0.4538747753599008
1517.0,0.4449425684324076
1517.1,0.43608459673965266
1517.2,0.42730680817221783
1517.3,0.4186146226015439
1517.4,0.4100129627582777
1517.5,0.4015062835385866
1517.6,0.39309859981304723
1517.7,0.3847935128093238
1517.8,0.3765942351366278
1517.9,0.3685036145168521
1518.0,0.360524156284318
1518.1,0.3526580447132477
1518.2,0.34490716322937026
1518.3,0.3372731135594842
1518.4,0.32975723387033173
1518.5,0.3223606159457786
1518.6,0.3150841214490323
1518.7,0.3079283973144821
1518.8,0.30089389031167574
1518.9,0.29398086082198377
1519.0,0.28718939586661746
1519.1,0.28051942142287056
1519.2,0.2739707140637358
1519.3,0.2675429119544078
1519.4,0.2612355252376169
1519.5,0.2550479458382402
1519.6,0.24897945671620975
1519.7,0.2430292405953698
1519.8,0.23719638819463282
1519.9,0.23147990598654028
1520.0,0.22587872350714588
1520.1,0.2203917002400034
1520.2,0.2150176320959599
1520.3,0.20975525750942214
1520.4,0.20460326317077618
1520.5,0.19956028941370038
1520.6,0.19462493527521257
1520.7,0.18979576324543637
1520.8,0.1850713037232531
1520.9,0.18045005919322563
1521.0,0.1759305081384372
1521.1,0.17151110870317687
1521.2,0.16719030211872754
1521.3,0.16296651590486638
1521.4,0.15883816685907126
1521.5,0.15480366384484012
1521.6,0.15086141038997047
1521.7,0.14700980710511138
1521.8,0.14324725393239315
1521.9,0.13957215223345346
1522.0,0.13598290672571692
1522.1,0.13247792727534455
1522.2,0.1290556305548495
1522.3,0.12571444157297548
1522.4,0.12245279508405313
1522.5,0.11926913688368614
1522.6,0.11616192499727318
1522.7,0.11312963076754212
1522.8,0.11017073984695946
1522.9,0.107283753100578
1523.0,0.10446718742460284
1523.1,0.10171957648568256
1523.2,0.09903947138567698
1523.3,0.09642544125640513
1523.4,0.09387607378864411
1523.5,0.09138997569942797
1523.6,0.0889657731414818
1523.7,0.08660211205842748
1523.8,0.08429765848920302
1523.9,0.08205109882495791
1524.0,0.07986114002151093
1524.1,0.07772650977029372
1524.2,0.0756459566305457
1524.3,0.07361825012537696
1524.4,0.07164218080417384
1524.5,0.0697165602736875
1524.6,0.06784022120001723
1524.7,0.06601201728357856
1524.8,0.06423082320903092
1524.9,0.06249553457202948
1525.0,0.06080506778456078
1525.1,0.05915835996052416
1525.2,0.05755436878312473
1525.3,0.0559920723555564
1525.4,0.054470469036366695
1525.5,0.05298857726081613
1525.6,0.051545435349467025
1525.7,0.05014010130516538
1525.8,0.04877165259950975
1525.9,0.04743918594983617
1526.0,0.04614181708768622
1526.1,0.0448786805196665
1526.2,0.04364892928155254
1526.3,0.04245173468643691
1526.4,0.04128628606767191
1526.5,0.040151790517309306
1526.6,0.03904747262069547
1526.7,0.037972574187837074
1526.8,0.036926353982113025
1526.9,0.035908087446869776
1527.0,0.03491706643040152
1527.1,0.033952598909782604
1527.2,0.03301400871398732
1527.3,0.032100635246701925
1527.4,0.03121183320920485
1527.5,0.03034697232366397
1527.6,0.029505437057174354
1527.7,0.028686626346835168
1527.8,0.027889953326142268
1527.9,0.027114845052950788
1528.0,0.026360742239242216
1528.1,0.025627098982910816
1528.2,0.024913382501766706
1528.3,0.02421907286993525
1528.4,0.02354366275681715
1528.5,0.022886657168757724
1528.6,0.022247573193560518
1528.7,0.021625939747966214
1528.8,0.02102129732820607
1528.9,0.020433197763726724
1529.0,0.01986120397417251
1529.1,0.01930488972970103
1529.2,0.018763839414697857
1529.3,0.018237647794947295
1529.4,0.017725919788307638
1529.5,0.017228270238931264
1529.6,0.016744323695062586
1529.7,0.016273714190439888
1529.8,0.015816085029320574
1529.9,0.01537108857514345
1530.0,0.01493838604283578
1530.1,0.014517647294767977
1530.2,0.014108550640353636
1530.3,0.013710782639288242
1530.4,0.013324037908415806
1530.5,0.012948018932208667
1530.6,0.01258243587684226
1530.7,0.012227006407843225
1530.8,0.011881455511286571
1530.9,0.011545515318514289
1531.0,0.011218924934345826
1531.1,0.01090143026874819
1531.2,0.01059278387193145
1531.3,0.010292744772833533
1531.4,0.010001078320956354
1531.5,0.009717556031514026
1531.6,0.009441955433852157
1531.7,0.009174059923096358
1531.8,0.008913658614986665
1531.9,0.008660546203853968
1532.0,0.008414522823693323
1532.1,0.00817539391228867
1532.2,0.007942970078342566
1532.3,0.007717066971564291
1532.4,0.007497505155669061
1532.5,0.007284109984240954
1532.6,0.007076711479411773
1532.7,0.006875144213307988
1532.8,0.0066792471922178095
1532.9,0.006488863743430395
1533.0,0.006303841404699285
1533.1,0.0061240318162822105
1533.2,0.00594929061550963
1533.3,0.005779477333834513
1533.4,0.005614455296316168
1533.5,0.005454091523491183
1533.6,0.005298256635584922
1533.7,0.005146824759017322
1533.8,0.0049996734351572215
1533.9,0.004856683531279784
1534.0,0.0047177391536821385
1534.1,0.004582727562912756
1534.2,0.004451539091070626
1534.3,0.004324067061130842
1534.4,0.004200207708253674
1534.5,0.004079860103034843
1534.6,0.0039629260766552345
1534.7,0.0038493101478888846
1534.8,0.0037389194519286623
1534.9,0.0036316636709896885
1535.0,0.0035274549666511157
1535.1,0.0034262079138975433
1535.2,0.0033278394368219237
1535.3,0.0032322687459524777
1535.4,0.0031394172771667477
1535.5,0.0030492086321565358
1535.6,0.0029615685204081384
1535.7,0.0028764247026628795
1535.8,0.002793706935823607
1535.9,0.002713346919273424
1536.0,0.0026352782425735637
1536.1,0.0025594363345079444
1536.2,0.0024857584134425287
1536.3,0.0024141834389682843
1536.4,0.0023446520647970957
1536.5,0.002277106592880622
1536.6,0.0022114909287226734
1536.7,0.002147750537856295
1536.8,0.002085832403457315
1536.9,0.0020256849850667103
1537.0,0.0019672581783947095
1537.1,0.001910503276180137
1537.2,0.0018553729300790427
1537.3,0.001801821113557232
1537.4,0.00174980308576185
1537.5,0.0016992753563477225
1537.6,0.001650195651234667
1537.7,0.001602522879272542
1537.8,0.00155621709979128
1537.9,0.0015112394910136962
1538.0,0.0014675523193093249
1538.1,0.0014251189092680688
1538.2,0.0013839036145728806
1538.3,0.0013438717896512185
1538.4,0.0013049897620854443
1538.5,0.0012672248057628173
1538.6,0.00123054511474617
1538.7,0.0011949197778468009
1538.8,0.0011603187538815514
1538.9,0.0011267128475964546
1539.0,0.001094073686239767
1539.1,0.0010623736967675943
1539.2,0.001031586083665736
1539.3,0.0010016848073717468
1539.4,0.0009726445632816177
1539.5,0.0009444407613258444
1539.6,0.0009170495061000191
1539.7,0.0008904475775354546
1539.8,0.0008646124120956894
1539.9,0.0008395220844850794
1540.0,0.0008151552898560168
1540.1,0.000791491326501648
1540.2,0.00076851007902129
1540.3,0.0007461920019460611
1540.4,0.0007245181038125506
1540.5,0.0007034699316726612
1540.6,0.000683029556028047
1540.7,0.0006631795561778699
1540.8,0.0006439030059688756
1540.9,0.0006251834599370656
1541.0,0.0006070049398305219
1541.1,0.0005893519215031962
1541.2,0.000572209322169742
1541.3,0.0005555624880117148
1541.4,0.0005393971821257197
1541.5,0.0005236995728043198
1541.6,0.0005084562221407607
1541.7,0.0004936540749487913
1541.8,0.0004792804479890917
1541.9,0.00046532301949403054
1542.0,0.0004517698189826991
1542.1,0.000438609217358365
1542.2,0.0004258299172807056
1542.3,0.0004134209438053705
1542.4,0.0004013716352836228
1542.5,0.00038967163451499417
1542.6,0.0001510599114095898
1542.7,0.07633594415182099
1542.8,0.14692907279590867
1542.9,0.21224186219793953
1543.0,0.2725701800526042
1543.1,0.328195076266372
1543.2,0.37938348090447704
1543.3,0.4263888706412747
1543.4,0.4694519050823715
1543.5,0.5088010342699429
1543.6,0.5446530786279031
1543.7,0.5772137825509981
1543.8,0.6066783427913873
1543.9,0.6332319127477843
1544.0,0.6570500837156525
1544.1,0.6782993441122703
1544.2,0.6971375176475536
1544.3,0.7137141813703666
1544.4,0.72817106448052
1544.5,0.7406424287587547
1544.6,0.7512554314306318
1544.7,0.760130471245363
1544.8,0.767381518517145
1544.9,0.7731164298444739
1545.0,0.7774372481921411
1545.1,0.7804404889910984
1545.2,0.7822174128830992
1545.3,0.7828542857099019
1545.4,0.7824326263208295
1545.5,0.781029442747567
1545.6,0.7787174572712117
1545.7,0.7755653208837097
1545.8,0.7716378176239042
1545.9,0.7669960592474165
1546.0,0.7616976706694797
1546.1,0.7557969666005636
1546.2,0.7493451197762014
1546.3,0.7423903211647394
1546.4,0.7349779325198246
1546.5,0.7271506316282389
1546.6,0.718948550588185
1546.7,0.7104094074382729
1546.8,0.7015686314432539
1546.9,0.6924594823289355
1547.0,0.6831131637456997
1547.1,0.6735589312275819
1547.2,0.6638241949019487
1547.3,0.6539346171934003
1547.4,0.6439142057546176
1547.5,0.6337854018464225
1547.6,0.623569164379336
1547.7,0.6132850498193646
1547.8,0.6029512881516086
1547.9,0.5925848550865401
1548.0,0.5822015406854483
1548.1,0.5718160145735521
1548.2,0.5614418879016396
1548.3,0.5510917722097906
1548.4,0.5407773353397456
1548.5,0.5305093545358212
1548.6,0.5202977668678698
1548.7,0.5101517171036996
1548.8,0.500079603152527
1548.9,0.49008911919546605
1549.0,0.4801872966137354
1549.1,0.47038054282017133
1549.2,0.4606746780947749
1549.3,0.4510749705203798
1549.4,0.44158616911008053
1549.5,0.4322125352138312
1549.6,0.4229578722875694
1549.7,0.4138255541043543
1549.8,0.404818551483311
1549.9,0.39593945760864946
1550.0,0.38719051200765203
1550.1,0.37857362325331223
1550.2,0.3700903904542274
1550.3,0.36174212359142344
1550.4,0.3535298627589846
1550.5,0.34545439636268777
1550.6,0.33751627832829223
1550.7,0.3297158443686967
1550.8,0.3220532273568543
1550.9,0.3145283718491133
1551.0,0.307141047801537
1551.1,0.29989086351973626
1551.2,0.29277727788081664
1551.3,0.285799611864206
1551.4,0.2789570594263724
1551.5,0.2722486977527677
1551.6,0.2656734969187337
1551.7,0.2592303289895878
1551.8,0.2529179765886489
1551.9,0.24673514096057897
1552.0,0.24068044955609535
1552.1,0.2347524631628477
1552.2,0.2289496826060516
1552.3,0.22327055504132526
1552.4,0.21771347986108333
1552.5,0.212276814234801
1552.6,0.2069588783024673
1552.7,0.2017579600396018
1552.8,0.19667231981130628
1552.9,0.19170019463196378
1553.0,0.1868398021463769
1553.1,0.18208934434735968
1553.2,0.1774470110440498
1553.3,0.1729109830945027
1553.4,0.16847943541545174
1553.5,0.16415053978147734
1553.6,0.1599224674252135
1553.7,0.15579339144963872
1553.8,0.15176148906294168
1553.9,0.14782494364592222
1554.0,0.14398194666138678
1554.1,0.1402306994145145
1554.2,0.1365694146727168
1554.3,0.1329963181530757
1554.4,0.1295096498850343
1554.5,0.1261076654556182
1554.6,0.12278863714409137
1554.7,0.11955085495259474
1554.8,0.11639262753897434
1554.9,0.11331228305768493
1555.0,0.11030816991434662
1555.1,0.10737865743924022
1555.2,0.10452213648474892
1555.3,0.10173701995148993
1555.4,0.09902174324762826
1555.5,0.09637476468562561
1555.6,0.09379456582045036
1555.7,0.09127965173305876
1555.8,0.08882855126275198
1555.9,0.08643981719181874
1556.0,0.08411202638568746
1556.1,0.08184377989163648
1556.2,0.0796337029989428
1556.3,0.07748044526319135
1556.4,0.07538268049731528
1556.5,0.07333910673179543
1556.6,0.07134844614630968
1556.7,0.06940944497499452
1556.8,0.06752087338735849
1556.9,0.06568152534677031
1557.0,0.06389021844833423
1557.1,0.06214579373786045
1557.2,0.06044711551353887
1557.3,0.058793071111830034
1557.4,0.05718257067899793
1557.5,0.055614546929624344
1557.6,0.05408795489336404
1557.7,0.052601771651124056
1557.8,0.051154996061777876
1557.9,0.04974664848045734
1558.0,0.04837577046939966
1558.1,0.04704142450226636
1558.2,0.04574269366279206
1558.3,0.04447868133856683
1558.4,0.043248510910702954
1558.5,0.042051325440088584
1558.6,0.040886287350883344
1558.7,0.03975257811186759
1558.8,0.03864939791621493
1558.9,0.03757596536021864
1559.0,0.03653151712146479
1559.1,0.03551530763691069
1559.2,0.034526608781293225
1559.3,0.03356470954626084
1559.4,0.032628915720593274
1559.5,0.031718549571845105
1559.6,0.03083294952972323
1559.7,0.029971469871483213
1559.8,0.02913348040960635
1559.9,0.028318366181997314
1560.0,0.02752552714492139
1560.1,0.02675437786888088
1560.2,0.026004347237612066
1560.3,0.025274878150366623
1560.4,0.024565427227625475
1560.5,0.023875464520377636
1560.6,0.02320447322308244
1560.7,0.022551949390420163
1560.8,0.021917401657923438
1560.9,0.02130035096657013
1561.0,0.020700330291407325
1561.1,0.020116884374265797
1561.2,0.019549569460614744
1561.3,0.01899795304059736
1561.4,0.018461613594279776
1561.5,0.017940140341137806
1561.6,0.017433132993798704
1561.7,0.016940201516048428
1561.8,0.01646096588510861
1561.9,0.015995055858181412
1562.0,0.015542110743255316
1562.1,0.01510177917415961
1562.2,0.014673718889850822
1562.3,0.014257596517910158
1562.4,0.013853087362226835
1562.5,0.013459875194838782
1562.6,0.013077652051898847
1562.7,0.012706118033731452
1562.8,0.01234498110894203
1562.9,0.011993956922539047
1563.0,0.011652768608026014
1563.1,0.011321146603418934
1563.2,0.010998828471142771
1563.3,0.010685558721758779
1563.4,0.01038108864147322
1563.5,0.010085176123376439
1563.6,0.009797585502360453
1563.7,0.009518087393661877
1563.8,0.009246458534976439
1563.9,0.008982481632090422
1564.0,0.008725945207973894
1564.1,0.008476643455280026
1564.2,0.008234376092194512
1564.3,0.007998948221578714
1564.4,0.007770170193350091
1564.5,0.007547857470043262
1564.6,0.00733183049549521
1564.7,0.007121914566597954
1564.8,0.006917939708062358
1564.9,0.006719740550136839
1565.0,0.006527156209224993
1565.1,0.006340030171346504
1565.2,0.006158210178385989
1565.3,0.005981548117074925
1565.4,0.00580989991065215
1565.5,0.005643125413149024
1565.6,0.005481088306245708
1565.7,0.00532365599864573
1565.8,0.005170699527916471
1565.9,0.005022093464743835
1566.0,0.004877715819550012
1566.1,0.00473744795142392
1566.2,0.004601174479314457
1566.3,0.004468783195437525
1566.4,0.004340164980848412
1566.5,0.004215213723131811
1566.6,0.0040938262361624915
1566.7,0.003975902181890408
1566.8,0.0038613439941046915
1566.9,0.0037500568041317624
1567.0,0.003641948368423531
1567.1,0.003536928997992404
1567.2,0.0034349114896505403
1567.3,0.003335811059011609
1567.4,0.003239545275213972
1567.5,0.00314603399732504
1567.6,0.0030551993123872304
